project,age,firstAppeared,firstAppearedIndex,lastDetected,lastDetectedIndex,smellType,uniqueSmellID,version,versionIndex,versionDate,smellIdInVersion,affectedClassesRatio,affectedComponentType,affectedDesignLevel,afferentAffectedRatio,avrgEdgeWeight,avrgInternalPathLength,avrgNumOfChanges,efferentAffectedRatio,instabilityGap,numOfEdges,numOfInheritanceEdges,numOfPrivateUseEdges,numOfPublicUseEdges,overlapRatio,overlapRatiocyclicDep,overlapRatiounstableDep,pageRankAvrg,pageRankMax,parentCentrality,shape,size,strength,affectedElements
antlr,1,3.4,20,3.4,20,cyclicDep,900,3.4,20,,22577,NA,class,designOnly,NA,13.555555555555555,NA,0,NA,NA,244,5,0,0,1.0,NA,NA,0.003828609369249632,0.008122322835721228,0,unclassified,5,NA,"[org.antlr.grammar.v3.DefineGrammarItemsWalker, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,215,3.1.1,15,,15293,NA,class,designOnly,NA,7.6,NA,0,NA,NA,152,7,0,0,1.0,NA,NA,0.005740158673257972,0.018369697687246472,0,unclassified,5,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.tool.ANTLRLexer, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,215,3.1,14,,15293,NA,class,designOnly,NA,7.6,NA,0,NA,NA,152,7,0,0,1.0,NA,NA,0.005740097215938586,0.018369368971469856,0,unclassified,5,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.tool.ANTLRLexer, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,256,3.1.1,15,,15027,NA,class,designOnly,NA,8.517241379310345,NA,0,NA,NA,494,8,0,0,1.0,NA,NA,0.005859116469343716,0.018369697687246472,0,unclassified,9,NA,"[org.antlr.Tool, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.BuildDependencyGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,256,3.1,14,,15027,NA,class,designOnly,NA,8.517241379310345,NA,0,NA,NA,494,8,0,0,1.0,NA,NA,0.005858031221932448,0.018369368971469856,0,unclassified,9,NA,"[org.antlr.Tool, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.BuildDependencyGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,4.0,22,4.0,22,cyclicDep,1098,4.0,22,,17887,NA,package,architecturalOnly,NA,5.333333333333333,NA,0,NA,NA,96,0,0,0,1.0,NA,NA,0.01247736889628884,0.028109756027055406,0,unclassified,4,NA,"[org.antlr.v4.runtime, org.antlr.v4.runtime.misc, org.antlr.v4.runtime.tree, org.antlr.v4.runtime.tree.gui]"
antlr,1,3.3,19,3.3,19,cyclicDep,775,3.3,19,,17347,NA,class,designOnly,NA,7.310344827586207,NA,0,NA,NA,424,10,0,0,1.0,NA,NA,0.0033320827482943554,0.01053262748060404,0,unclassified,11,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.Label, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.NameSpaceChecker]"
antlr,1,4.0,22,4.0,22,cyclicDep,1135,4.0,22,,18096,NA,package,architecturalOnly,NA,2.3333333333333335,NA,0,NA,NA,42,0,0,0,1.0,NA,NA,0.001612812364101009,0.0021365662271676153,0,unclassified,4,NA,"[org.antlr.v4, org.antlr.v4.analysis, org.antlr.v4.parse, org.antlr.v4.semantics]"
antlr,1,3.1.3,17,3.1.3,17,cyclicDep,566,3.1.3,17,,15819,NA,class,designOnly,NA,12.133333333333333,NA,0,NA,NA,364,1,0,0,1.0,NA,NA,0.00501295475250817,0.012511702446387931,0,unclassified,6,NA,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarReport, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.5,21,3.5,21,cyclicDep,954,3.5,21,,21880,NA,class,designOnly,NA,7.2,NA,0,NA,NA,648,10,0,0,1.0,NA,NA,0.0023379212997638255,0.007819227149510128,0,unclassified,12,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.NameSpaceChecker]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,548,3.5,21,,23210,NA,class,designOnly,NA,4.461538461538462,NA,0,NA,NA,118,12,0,0,1.0,NA,NA,0.001471850634649278,0.0033703993577825333,0,unclassified,6,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,548,3.1.3,17,,14366,NA,class,designOnly,NA,4.461538461538462,NA,0,NA,NA,118,12,0,0,1.0,NA,NA,0.0023128912395009725,0.005296591049974551,0,unclassified,6,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,548,3.3,19,,18386,NA,class,designOnly,NA,4.461538461538462,NA,0,NA,NA,118,12,0,0,1.0,NA,NA,0.0019475117345111013,0.004459542917047731,0,unclassified,6,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,548,3.4,20,,22992,NA,class,designOnly,NA,4.461538461538462,NA,0,NA,NA,118,12,0,0,1.0,NA,NA,0.0014516908205302506,0.0033242329383152414,0,unclassified,6,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,548,3.2,18,,16570,NA,class,designOnly,NA,4.461538461538462,NA,0,NA,NA,118,12,0,0,1.0,NA,NA,0.0019553338896379654,0.00447770928106196,0,unclassified,6,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,3,3.0.1,13,3.1.1,15,cyclicDep,201,3.1.1,15,,15555,NA,class,designOnly,NA,2.1666666666666665,NA,0,NA,NA,26,2,0,0,0.0,NA,NA,0.0013245354397526026,0.0022033606965877963,0,star,4,NA,"[org.antlr.runtime.tree.TreePatternParser, org.antlr.runtime.tree.TreeWizard, org.antlr.runtime.tree.TreeWizard$2, org.antlr.runtime.tree.TreeWizard$3]"
antlr,3,3.0.1,13,3.1.1,15,cyclicDep,201,3.0.1,13,,6378,NA,class,designOnly,NA,2.1666666666666665,NA,0,NA,NA,26,2,0,0,0.0,NA,NA,0.002829497866058569,0.004241241698668731,0,star,4,NA,"[org.antlr.runtime.tree.TreePatternParser, org.antlr.runtime.tree.TreeWizard, org.antlr.runtime.tree.TreeWizard$2, org.antlr.runtime.tree.TreeWizard$3]"
antlr,3,3.0.1,13,3.1.1,15,cyclicDep,201,3.1,14,,15555,NA,class,designOnly,NA,2.1666666666666665,NA,0,NA,NA,26,2,0,0,0.0,NA,NA,0.0013245379651128774,0.0022033648965278613,0,star,4,NA,"[org.antlr.runtime.tree.TreePatternParser, org.antlr.runtime.tree.TreeWizard, org.antlr.runtime.tree.TreeWizard$2, org.antlr.runtime.tree.TreeWizard$3]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.3,7,,5062,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,0.0026680212893153274,0.0027017868844640127,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.2,6,,4464,NA,class,designOnly,NA,2.5,NA,0,NA,NA,10,3,0,0,0.5,NA,NA,0.0026738798499995812,0.0027937041770956473,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.4,8,,5064,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,0.0026679573702943814,0.002701722047787478,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.7,11,,5225,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,0.0025591610144028642,0.0025918867612143744,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.5,9,,5307,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,0.0025935467758279526,0.0026262179487265484,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,24,2.7.6,10,,5221,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,0.0025590756993286203,0.0025918003549540666,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,245,3.1,14,,15646,NA,package,designAndArch,NA,8.166666666666666,NA,0,NA,NA,98,0,0,0,1.0,NA,NA,0.0035692230645925304,0.00565288531265972,0,clique,3,NA,"[org.antlr.analysis, org.antlr.codegen, org.antlr.tool]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,245,3.1.1,15,,15646,NA,package,designAndArch,NA,8.166666666666666,NA,0,NA,NA,98,0,0,0,1.0,NA,NA,0.0035692230645925313,0.005652885312659723,0,clique,3,NA,"[org.antlr.analysis, org.antlr.codegen, org.antlr.tool]"
antlr,1,3.3,19,3.3,19,cyclicDep,750,3.3,19,,17803,NA,class,designOnly,NA,7.7272727272727275,NA,0,NA,NA,170,5,0,0,1.0,NA,NA,0.003980293264332502,0.01053262748060404,0,unclassified,6,NA,"[org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.2,18,3.2,18,cyclicDep,628,3.2,18,,18122,NA,class,designOnly,NA,5.3023255813953485,NA,0,NA,NA,460,22,0,0,1.0,NA,NA,0.002158063579608712,0.007412359365808337,0,unclassified,13,NA,"[org.antlr.Tool, org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.analysis.SemanticContext, org.antlr.analysis.SemanticContext$Predicate, org.antlr.analysis.SemanticContext$TruePredicate, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.codegen.Target, org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,458,3.1.2,16,,7286,NA,class,designOnly,NA,4.375,NA,0,NA,NA,70,5,0,0,1.0,NA,NA,0.025307061721415607,0.06817570085930472,0,unclassified,5,NA,"[org.antlr.analysis.DFAState, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,458,3.1.3,17,,16197,NA,class,designOnly,NA,4.375,NA,0,NA,NA,70,5,0,0,1.0,NA,NA,0.005287544763997477,0.012511702446387931,0,unclassified,5,NA,"[org.antlr.analysis.DFAState, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,1,4.0,22,4.0,22,cyclicDep,1076,4.0,22,,16949,NA,class,designOnly,NA,6.285714285714286,NA,0,NA,NA,88,3,0,0,0.75,NA,NA,0.0015048805050776348,0.0034707691253145325,0,unclassified,4,NA,"[org.antlr.v4.Tool, org.antlr.v4.semantics.AttributeChecks, org.antlr.v4.semantics.SemanticPipeline, org.antlr.v4.tool.Grammar]"
antlr,1,3.1.3,17,3.1.3,17,cyclicDep,532,3.1.3,17,,14377,NA,class,designOnly,NA,3.4444444444444446,NA,0,NA,NA,62,9,0,0,1.0,NA,NA,0.0021406668022309035,0.005296591049974551,0,unclassified,5,NA,"[antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.LexerGrammar, antlr.Lookahead, antlr.Tool]"
antlr,2,3.0,12,3.0.1,13,cyclicDep,183,3.0,12,,5077,NA,class,designOnly,NA,5.923076923076923,NA,0,NA,NA,154,2,0,0,1.0,NA,NA,0.008100663623265272,0.012311244038141357,0,unclassified,6,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.Label, org.antlr.analysis.SemanticContext$Predicate, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator]"
antlr,2,3.0,12,3.0.1,13,cyclicDep,183,3.0.1,13,,5268,NA,class,designOnly,NA,5.923076923076923,NA,0,NA,NA,154,2,0,0,1.0,NA,NA,0.007585527288333491,0.011537894135417608,0,unclassified,6,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.Label, org.antlr.analysis.SemanticContext$Predicate, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator]"
antlr,1,3.5,21,3.5,21,cyclicDep,966,3.5,21,,22791,NA,class,designOnly,NA,7.888888888888889,NA,0,NA,NA,568,9,0,0,1.0,NA,NA,0.0023795397855323258,0.007819227149510128,0,unclassified,12,NA,"[org.antlr.Tool, org.antlr.analysis.DFAState, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.5,21,3.5,21,cyclicDep,981,3.5,21,,22808,NA,class,designOnly,NA,7.230769230769231,NA,0,NA,NA,376,9,0,0,1.0,NA,NA,0.0024035638171171023,0.007819227149510128,0,unclassified,11,NA,"[org.antlr.Tool, org.antlr.analysis.DFAState, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,352,3.1.2,16,,6917,NA,class,designOnly,NA,2.2,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.021393568649293284,0.06926066335700472,0,unclassified,4,NA,"[org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.FASerializer, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,352,3.1.3,17,,15514,NA,class,designOnly,NA,2.2,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.0031742647713824497,0.008758061458040306,0,unclassified,4,NA,"[org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.FASerializer, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,285,3.1.1,15,,13817,NA,class,designOnly,NA,6.545454545454546,NA,0,NA,NA,144,5,0,0,0.8333333333333334,NA,NA,0.001850318151868315,0.005749581251940884,0,star,6,NA,"[antlr.ANTLRParser, antlr.DefaultToolErrorHandler, antlr.LLkAnalyzer, antlr.MakeGrammar, antlr.Tool, antlr.preprocessor.Tool]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,285,3.1,14,,13817,NA,class,designOnly,NA,6.545454545454546,NA,0,NA,NA,144,5,0,0,0.8333333333333334,NA,NA,0.001850321679579548,0.0057495922127145365,0,star,6,NA,"[antlr.ANTLRParser, antlr.DefaultToolErrorHandler, antlr.LLkAnalyzer, antlr.MakeGrammar, antlr.Tool, antlr.preprocessor.Tool]"
antlr,1,4.0,22,4.0,22,cyclicDep,1042,4.0,22,,17226,NA,class,designOnly,NA,1.0,NA,0,NA,NA,6,0,0,0,0.3333333333333333,NA,NA,0.0013444113927542922,0.002427431839712296,0,circle,3,NA,"[org.antlr.v4.runtime.tree.gui.TreeViewer, org.antlr.v4.runtime.tree.gui.TreeViewer$3, org.antlr.v4.runtime.tree.gui.TreeViewer$3$1]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,53,2.7.3,7,,4886,NA,class,designOnly,NA,4.571428571428571,NA,0,NA,NA,66,5,0,0,1.0,NA,NA,0.008524825275748731,0.018959980471910946,0,unclassified,4,NA,"[antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.TreeWalkerGrammar]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,53,2.7.4,8,,4888,NA,class,designOnly,NA,4.571428571428571,NA,0,NA,NA,66,5,0,0,1.0,NA,NA,0.008526630667665215,0.018976105435580252,0,unclassified,4,NA,"[antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.TreeWalkerGrammar]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,53,2.7.5,9,,5131,NA,class,designOnly,NA,4.714285714285714,NA,0,NA,NA,68,5,0,0,1.0,NA,NA,0.008544980934168951,0.018829908969449746,0,unclassified,4,NA,"[antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.TreeWalkerGrammar]"
antlr,1,3.1.3,17,3.1.3,17,cyclicDep,473,3.1.3,17,,15097,NA,class,designOnly,NA,5.944444444444445,NA,0,NA,NA,214,4,0,0,1.0,NA,NA,0.0029990948869458496,0.008758061458040306,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFA, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,3.4,20,3.4,20,cyclicDep,807,3.4,20,,21792,NA,class,designOnly,NA,5.857142857142857,NA,0,NA,NA,328,10,0,0,1.0,NA,NA,0.001792103386957343,0.005234034322701486,0,unclassified,10,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.LeftRecursiveRuleAnalyzer]"
antlr,3,3.4,20,4.0,22,cyclicDep,905,4.0,22,,16535,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.270325942221906E-4,0.0012533495909988752,0,chain,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,3,3.4,20,4.0,22,cyclicDep,905,3.4,20,,21228,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.031935130038062E-4,0.0013557903110621705,0,unclassified,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,3,3.4,20,4.0,22,cyclicDep,905,3.5,21,,21511,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.222683181463569E-4,0.0013476514787676948,0,unclassified,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,315,3.1.1,15,,14226,NA,class,designOnly,NA,19.75,NA,0,NA,NA,158,4,0,0,1.0,NA,NA,0.003344403279993396,0.005749581251940884,0,unclassified,3,NA,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,315,3.1,14,,14226,NA,class,designOnly,NA,19.75,NA,0,NA,NA,158,4,0,0,1.0,NA,NA,0.0033444096554572484,0.0057495922127145365,0,unclassified,3,NA,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,1,3.4,20,3.4,20,cyclicDep,838,3.4,20,,21863,NA,class,designOnly,NA,8.583333333333334,NA,0,NA,NA,412,6,0,0,1.0,NA,NA,0.002116223619887365,0.008122322835721228,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.NFAToDFAConverter, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.5,21,3.5,21,cyclicDep,931,3.5,21,,21753,NA,class,designOnly,NA,4.6875,NA,0,NA,NA,150,5,0,0,1.0,NA,NA,0.002403539173922877,0.005103416982156293,0,unclassified,6,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,5,3.1.3,17,3.5,21,hubLikeDep,491,3.2,18,,20587,0.58,package,NA,0.25,NA,3.31,0,0.33,NA,460,NA,NA,NA,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.005169425807850954,0.013004169279421792,NA,NA,24,NA,"[antlr, antlr.ASdebug, antlr.actions.cpp, antlr.actions.csharp, antlr.actions.java, antlr.actions.python, antlr.build, antlr.collections, antlr.collections.impl, antlr.debug, antlr.debug.misc, antlr.preprocessor, org.antlr.codegen, org.antlr.grammar.v2, org.antlr.grammar.v3, org.antlr.stringtemplate, org.antlr.stringtemplate.language, org.antlr.tool]"
antlr,5,3.1.3,17,3.5,21,hubLikeDep,491,3.5,21,,26093,0.56,package,NA,0.22,NA,3.34,0,0.33,NA,268,NA,NA,NA,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.004422682464215991,0.008859547836761511,NA,NA,20,NA,"[antlr, antlr.ASdebug, antlr.actions.cpp, antlr.actions.csharp, antlr.actions.java, antlr.actions.python, antlr.build, antlr.collections, antlr.collections.impl, antlr.debug, antlr.debug.misc, antlr.preprocessor, org.antlr.stringtemplate, org.antlr.stringtemplate.language]"
antlr,5,3.1.3,17,3.5,21,hubLikeDep,491,3.1.3,17,,18164,0.59,package,NA,0.25,NA,3.28,0,0.33,NA,460,NA,NA,NA,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.00603156274308556,0.015163779466521936,NA,NA,24,NA,"[antlr, antlr.ASdebug, antlr.actions.cpp, antlr.actions.csharp, antlr.actions.java, antlr.actions.python, antlr.build, antlr.collections, antlr.collections.impl, antlr.debug, antlr.debug.misc, antlr.preprocessor, org.antlr.codegen, org.antlr.grammar.v2, org.antlr.grammar.v3, org.antlr.stringtemplate, org.antlr.stringtemplate.language, org.antlr.tool]"
antlr,5,3.1.3,17,3.5,21,hubLikeDep,491,3.4,20,,25872,0.56,package,NA,0.22,NA,3.34,0,0.33,NA,268,NA,NA,NA,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0043530775992931744,0.008738668267910603,NA,NA,20,NA,"[antlr, antlr.ASdebug, antlr.actions.cpp, antlr.actions.csharp, antlr.actions.java, antlr.actions.python, antlr.build, antlr.collections, antlr.collections.impl, antlr.debug, antlr.debug.misc, antlr.preprocessor, org.antlr.stringtemplate, org.antlr.stringtemplate.language]"
antlr,5,3.1.3,17,3.5,21,hubLikeDep,491,3.3,19,,21199,0.58,package,NA,0.25,NA,3.31,0,0.33,NA,544,NA,NA,NA,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.004812954009903178,0.012873356315979067,NA,NA,25,NA,"[antlr, antlr.ASdebug, antlr.actions.cpp, antlr.actions.csharp, antlr.actions.java, antlr.actions.python, antlr.build, antlr.collections, antlr.collections.impl, antlr.debug, antlr.debug.misc, antlr.preprocessor, org.antlr.analysis, org.antlr.codegen, org.antlr.grammar.v2, org.antlr.grammar.v3, org.antlr.stringtemplate, org.antlr.stringtemplate.language, org.antlr.tool]"
antlr,1,2.7.2,6,2.7.2,6,cyclicDep,30,2.7.2,6,,4239,NA,class,designOnly,NA,4.214285714285714,NA,0,NA,NA,120,6,0,0,1.0,NA,NA,0.006888151564234388,0.016210756343716853,0,unclassified,6,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.RuleBlock, antlr.Tool]"
antlr,4,3.2,18,3.5,21,cyclicDep,648,3.5,21,,23564,NA,class,designOnly,NA,2.75,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.0014244596165625771,0.0033703993577825333,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.StringLiteralElement, antlr.Tool]"
antlr,4,3.2,18,3.5,21,cyclicDep,648,3.4,20,,23346,NA,class,designOnly,NA,2.75,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.001404948704381785,0.0033242329383152414,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.StringLiteralElement, antlr.Tool]"
antlr,4,3.2,18,3.5,21,cyclicDep,648,3.3,19,,18750,NA,class,designOnly,NA,2.75,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.001884790688921668,0.004459542917047731,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.StringLiteralElement, antlr.Tool]"
antlr,4,3.2,18,3.5,21,cyclicDep,648,3.2,18,,16967,NA,class,designOnly,NA,2.75,NA,0,NA,NA,22,2,0,0,1.0,NA,NA,0.0018923997395694136,0.00447770928106196,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.StringLiteralElement, antlr.Tool]"
